code,name,market,industry,isin,list_date
3541,西柏,TPEx,其他電子業,TW0003541009,2009/12/22
3546,宇峻,TPEx,文化創意業,TW0003546008,2008/04/18
3548,兆利,TPEx,電子零組件業,TW0003548004,2008/03/27
3551,世禾,TPEx,綠能環保,TW0003551008,2008/04/15
3552,同致,TPEx,其他電子業,TW0003552006,2009/01/07
3555,博士旺,TPEx,半導體業,TW0003555009,2011/11/08
3556,禾瑞亞,TPEx,半導體業,TW0003556007,2008/04/15
3558,神準,TPEx,通信網路業,TW0003558003,2013/12/30
3564,其陽,TPEx,通信網路業,TW0003564001,2013/12/03
3567,逸昌,TPEx,半導體業,TW0003567004,2010/11/22
3570,大塚,TPEx,資訊服務業,TW0003570008,2008/10/23
3577,泓格,TPEx,電腦及週邊設備業,TW0003577003,2009/01/06
3580,友威科,TPEx,其他電子業,TW0003580007,2010/07/09
3581,博磊,TPEx,半導體業,TW0003581005,2015/01/20
3587,閎康,TPEx,其他電子業,TW0003587002,2009/08/18
3594,磐儀,TPEx,電腦及週邊設備業,TW0003594008,2013/05/07
3597,映興,TPEx,電子零組件業,TW0003597001,2020/03/09
3609,三一東林,TPEx,電子零組件業,TW0003609004,2011/01/11
3611,鼎翰,TPEx,電腦及週邊設備業,TW0003611000,2008/11/26
3615,安可,TPEx,光電業,TW0003615001,2009/04/15
3623,富晶通,TPEx,光電業,TW0003623005,2010/04/28
3624,光頡,TPEx,電子零組件業,TW0003624003,2011/03/16
3625,西勝,TPEx,電腦及週邊設備業,TW0003625000,2009/10/28
3628,盈正,TPEx,其他電子業,TW0003628004,2010/09/09
3629,地心引力,TPEx,文化創意業,TW0003629002,2020/06/01
3630,新鉅科,TPEx,光電業,TW0003630000,2010/04/26
3631,晟楠,TPEx,電子零組件業,TW0003631008,2010/12/20
3632,研勤,TPEx,通信網路業,TW0003632006,2011/01/11
3646,艾恩特,TPEx,電子零組件業,TW0003646006,2012/03/27
3663,鑫科,TPEx,其他電子業,TW0003663001,2012/11/20
3664,安瑞-KY,TPEx,通信網路業,KYG0550W1069,2010/06/24
3666,光耀,TPEx,光電業,TW0003666004,2014/12/04
3672,康聯訊,TPEx,通信網路業,TW0003672002,2015/04/20
3675,德微,TPEx,半導體業,TW0003675005,2012/06/29
3680,家登,TPEx,半導體業,TW0003680005,2011/08/31
3684,榮昌,TPEx,通信網路業,TW0003684007,2014/03/28
3685,元創精密,TPEx,電機機械,TW0003685004,2010/12/08
3687,歐買尬,TPEx,數位雲端,TW0003687000,2020/06/01
3689,湧德,TPEx,電子零組件業,TW0003689006,2012/10/18
3691,碩禾,TPEx,光電業,TW0003691002,2010/11/18
3693,營邦,TPEx,電腦及週邊設備業,TW0003693008,2013/11/27
3707,漢磊,TPEx,半導體業,TW0003707006,2014/10/01
3709,鑫聯大投控,TPEx,電腦及週邊設備業,TW0003709002,1999/04/16
3710,連展投控,TPEx,電子零組件業,TW0003710000,2017/12/29
3713,新晶投控,TPEx,綠能環保,TW0003713004,2020/02/27
4102,永日,TPEx,生技醫療業,TW0004102009,2001/03/20
4105,東洋,TPEx,生技醫療業,TW0004105002,2001/09/27
4107,邦特,TPEx,生技醫療業,TW0004107008,2002/03/04
4109,加捷生醫,TPEx,生技醫療業,TW0004109004,2002/08/08
4111,濟生,TPEx,生技醫療業,TW0004111000,1999/03/06
4113,聯上,TPEx,建材營造業,TW0004113006,2003/07/22
4114,健喬,TPEx,生技醫療業,TW0004114004,2003/05/12
4116,明基醫,TPEx,生技醫療業,TW0004116009,2015/12/16
4120,友華,TPEx,生技醫療業,TW0004120001,2003/11/05
4121,優盛,TPEx,生技醫療業,TW0004121009,2003/07/25
4123,晟德,TPEx,生技醫療業,TW0004123005,2003/10/07
4126,太醫,TPEx,生技醫療業,TW0004126008,2004/02/09
4127,天良,TPEx,生技醫療業,TW0004127006,2005/07/29
4128,中天,TPEx,生技醫療業,TW0004128004,2006/06/09
4129,聯合,TPEx,生技醫療業,TW0004129002,2004/09/29
4130,健亞,TPEx,生技醫療業,TW0004130000,2012/01/12
4131,浩泰,TPEx,生技醫療業,TW0004131008,2004/04/09
4138,曜亞,TPEx,生技醫療業,TW0004138003,2010/12/29
4139,馬光-KY,TPEx,生技醫療業,KYG5831M1087,2011/04/29
4147,中裕,TPEx,生技醫療業,TW0004147004,2015/11/23
4153,鈺緯,TPEx,生技醫療業,TW0004153002,2013/05/23
4154,樂威科-KY,TPEx,其他業,KYG527551082,2011/12/28
4157,太景*-KY,TPEx,生技醫療業,KYG866171005,2013/08/30
4160,訊聯基因,TPEx,生技醫療業,TW0004160007,2012/09/17
4161,聿新科,TPEx,生技醫療業,TW0004161005,2013/06/26
4162,智擎,TPEx,生技醫療業,TW0004162003,2012/09/18
4163,鐿鈦,TPEx,生技醫療業,TW0004163001,2012/11/15
4166,友霖,TPEx,生技醫療業,TW0004166004,2025/08/21
4167,松瑞藥,TPEx,生技醫療業,TW0004167002,2015/09/08
4168,醣聯,TPEx,生技醫療業,TW0004168000,2012/12/18
4171,瑞基,TPEx,農業科技業,TW0004171004,2018/03/28
4173,久裕,TPEx,生技醫療業,TW0004173000,2013/10/31
4174,浩鼎,TPEx,生技醫療業,TW0004174008,2015/03/23
4175,杏一,TPEx,生技醫療業,TW0004175005,2014/04/23
4183,福永生技,TPEx,生技醫療業,TW0004183009,2017/03/09
4188,安克,TPEx,生技醫療業,TW0004188008,2015/03/24
4192,杏國,TPEx,生技醫療業,TW0004192000,2014/10/28
4198,欣大健康,TPEx,生技醫療業,TW0004198007,2014/12/23
4205,中華食,TPEx,食品工業,TW0004205000,1999/01/31
4207,環泰,TPEx,食品工業,TW0004207006,2000/01/21
4303,信立,TPEx,塑膠工業,TW0004303003,1999/03/10
4304,勝昱,TPEx,塑膠工業,TW0004304001,2000/01/27
4305,世坤,TPEx,塑膠工業,TW0004305008,2000/09/28
4401,東隆興,TPEx,紡織纖維,TW0004401005,1996/05/09
4402,郡都開發,TPEx,紡織纖維,TW0004402003,1997/07/23
4406,新昕纖,TPEx,紡織纖維,TW0004406004,1999/01/14
4413,飛寶企業,TPEx,紡織纖維,TW0004413000,1999/07/29
4416,三圓,TPEx,建材營造業,TW0004416003,2000/05/06
4417,金洲,TPEx,紡織纖維,TW0004417001,2000/11/07
4419,皇家美食,TPEx,觀光餐旅,TW0004419007,2001/06/26
4420,光明,TPEx,紡織纖維,TW0004420005,2002/04/18
4430,耀億,TPEx,其他業,TW0004430004,2011/06/09
4432,銘旺實,TPEx,紡織纖維,TW0004432000,2012/11/26
4433,興采,TPEx,紡織纖維,TW0004433008,2014/11/03
4442,竣邦-KY,TPEx,紡織纖維,KYG5001G1055,2023/11/29
4502,健信,TPEx,電機機械,TW0004502000,1995/12/12
4503,金雨,TPEx,電機機械,TW0004503008,1996/12/19
4506,崇友,TPEx,電機機械,TW0004506001,1997/12/06
4510,高鋒,TPEx,電機機械,TW0004510003,1998/02/24
4513,福裕,TPEx,電機機械,TW0004513007,1998/03/25
4523,永彰,TPEx,電機機械,TW0004523006,1999/11/22
4527,方土霖,TPEx,電機機械,TW0004527007,2000/09/28
4528,江興鍛,TPEx,電機機械,TW0004528005,2001/02/12
4529,淳紳,TPEx,其他業,TW0004529003,2001/05/04
4530,宏易,TPEx,觀光餐旅,TW0004530001,2001/04/30
4533,協易機,TPEx,電機機械,TW0004533005,2002/04/26
4534,慶騰,TPEx,電機機械,TW0004534003,2003/03/31
4535,至興,TPEx,電機機械,TW0004535000,2003/04/16
4538,大詠城,TPEx,電機機械,TW0004538004,2019/01/15
4541,晟田,TPEx,其他業,TW0004541008,2014/07/22
4542,科嶠,TPEx,電子零組件業,TW0004542006,2014/08/25
4543,萬在,TPEx,電機機械,TW0004543004,2016/03/15
4549,桓達,TPEx,電機機械,TW0004549001,2014/11/27
4550,長佳,TPEx,電機機械,TW0004550009,2015/03/18
4554,橙的,TPEx,其他電子業,TW0004554001,2016/08/05
4556,旭然,TPEx,其他業,TW0004556006,2015/12/22
4558,寶緯,TPEx,電機機械,TW0004558002,2022/03/17
4561,健椿,TPEx,電機機械,TW0004561006,2018/06/11
4563,百德,TPEx,電機機械,TW0004563002,2018/07/12
4568,科際精密,TPEx,電機機械,TW0004568001,2018/10/03
4577,達航科技,TPEx,其他電子業,TW0004577002,2022/06/14
4580,捷流閥業,TPEx,電機機械,TW0004580006,2020/01/06
4584,君帆,TPEx,電機機械,TW0004584008,2022/10/05
4609,唐鋒,TPEx,居家生活,TW0004609003,2000/05/19
4702,中美實,TPEx,居家生活,TW0004702006,1995/04/21
4706,大恭,TPEx,化學工業,TW0004706007,1998/04/17
4707,磐亞,TPEx,化學工業,TW0004707005,1998/05/20
4711,永純,TPEx,化學工業,TW0004711007,1999/02/24
4714,永捷,TPEx,化學工業,TW0004714001,2000/03/27
4716,大立,TPEx,化學工業,TW0004716006,2000/03/27
4721,美琪瑪,TPEx,化學工業,TW0004721006,2001/03/09
4726,永昕,TPEx,生技醫療業,TW0004726005,2013/12/25
4728,雙美,TPEx,生技醫療業,TW0004728001,2012/01/10
4729,熒茂,TPEx,光電業,TW0004729009,2009/02/24
4735,豪展,TPEx,生技醫療業,TW0004735006,2011/08/16
4741,泓瀚,TPEx,化學工業,TW0004741004,2017/09/26
4743,合一,TPEx,生技醫療業,TW0004743000,2011/09/23
4744,皇將,TPEx,生技醫療業,TW0004744008,2018/07/12
4745,合富-KY,TPEx,生技醫療業,KYG248111042,2013/01/30
4747,強生,TPEx,生技醫療業,TW0004747001,2013/12/25
4749,新應材,TPEx,半導體業,TW0004749007,2025/01/17
4754,國碳科,TPEx,化學工業,TW0004754007,2016/09/28
4760,勤凱,TPEx,其他電子業,TW0004760004,2019/03/21
4767,誠泰科技,TPEx,化學工業,TW0004767009,2018/10/29
4768,晶呈科技,TPEx,化學工業,TW0004768007,2022/04/13
4772,台特化,TPEx,化學工業,TW0004772009,2024/09/20
4804,大略-KY,TPEx,觀光餐旅,KYG2646C1024,2015/12/04
4806,桂田文創,TPEx,文化創意業,TW0004806005,2016/03/09
4903,聯光通,TPEx,通信網路業,TW0004903000,2001/05/14
4905,台聯電,TPEx,通信網路業,TW0004905005,2001/12/07
4907,富宇,TPEx,建材營造業,TW0004907001,2002/03/04
4908,前鼎,TPEx,通信網路業,TW0004908009,2002/02/27
4909,新復興,TPEx,通信網路業,TW0004909007,2002/11/28
4911,德英,TPEx,生技醫療業,TW0004911003,2011/03/21
4923,力士,TPEx,半導體業,TW0004923008,2022/03/14
4924,欣厚-KY,TPEx,電腦及週邊設備業,KYG4642A1067,2011/10/18
4931,新盛力,TPEx,電腦及週邊設備業,TW0004931001,2019/09/17
4933,友輝,TPEx,光電業,TW0004933007,2010/05/04
4939,亞電,TPEx,電子零組件業,TW0004939004,2011/09/19
4946,辣椒,TPEx,文化創意業,TW0004946009,2011/06/10
4950,金耘國際,TPEx,鋼鐵工業,TW0004950001,2012/04/27
4951,精拓科,TPEx,半導體業,TW0004951009,2022/11/03
4953,緯軟,TPEx,資訊服務業,TW0004953005,2014/01/08
4966,譜瑞-KY,TPEx,半導體業,KYG6892A1085,2011/09/13
4971,IET-KY,TPEx,半導體業,KYG480071011,2013/07/24
4972,湯石照明,TPEx,光電業,TW0004972005,2013/06/17
4973,廣穎,TPEx,半導體業,TW0004973003,2012/06/19
4974,亞泰,TPEx,電子零組件業,TW0004974001,2011/11/29
4979,華星光,TPEx,通信網路業,TW0004979000,2011/12/12
4987,科誠,TPEx,電腦及週邊設備業,TW0004987003,2012/03/21
4991,環宇-KY,TPEx,半導體業,KYG377541019,2014/09/15
4995,晶達,TPEx,光電業,TW0004995006,2012/05/09
5009,榮剛,TPEx,鋼鐵工業,TW0005009005,1998/10/17
5011,久陽,TPEx,鋼鐵工業,TW0005011001,1999/05/06
5013,強新,TPEx,鋼鐵工業,TW0005013007,2000/05/08
5014,建錩,TPEx,鋼鐵工業,TW0005014005,2001/02/15
5015,華祺,TPEx,鋼鐵工業,TW0005015002,2000/12/15
5016,松和,TPEx,鋼鐵工業,TW0005016000,2001/03/05
5201,凱衛,TPEx,資訊服務業,TW0005201008,2000/10/12
5202,力新,TPEx,資訊服務業,TW0005202006,2000/10/18
5205,中茂,TPEx,綠能環保,TW0005205009,2001/05/14
5206,坤悅,TPEx,建材營造業,TW0005206007,2001/10/08
5209,新鼎,TPEx,其他業,TW0005209001,2002/02/25
5210,寶碩,TPEx,資訊服務業,TW0005210009,2002/04/25
5211,蒙恬,TPEx,資訊服務業,TW0005211007,2002/12/23
5212,凌網,TPEx,資訊服務業,TW0005212005,2003/03/24
5213,亞昕,TPEx,建材營造業,TW0005213003,2003/04/24
5220,萬達光電,TPEx,光電業,TW0005220008,2018/04/26
5223,安力-KY,TPEx,電腦及週邊設備業,KYG0458G1047,2018/07/02
5227,立凱-KY,TPEx,電子零組件業,KYG0100G1064,2013/12/09
5228,鈺鎧,TPEx,電子零組件業,TW0005228001,2022/05/20
5230,雷笛克光學,TPEx,光電業,TW0005230007,2012/06/05
5236,凌陽創新,TPEx,半導體業,TW0005236004,2021/07/29
5245,智晶,TPEx,光電業,TW0005245005,2015/05/25
5251,天鉞電,TPEx,光電業,TW0005251003,2012/11/26
5263,智崴,TPEx,文化創意業,TW0005263008,2012/12/18
5272,笙科,TPEx,半導體業,TW0005272009,2013/05/30
5274,信驊,TPEx,半導體業,TW0005274005,2013/04/30
5276,達輝-KY,TPEx,其他業,KYG2743W1006,2014/06/12
5278,尚凡*,TPEx,數位雲端,TW0005278006,2013/06/04
5287,數字,TPEx,數位雲端,TW0005287007,2014/01/20
5289,宜鼎,TPEx,電腦及週邊設備業,TW0005289003,2013/11/27
5291,邑昇,TPEx,電子零組件業,TW0005291009,2014/12/23
5299,杰力,TPEx,半導體業,TW0005299002,2018/01/23
5301,寶得利,TPEx,觀光餐旅,TW0005301006,1990/06/25
5302,太欣,TPEx,半導體業,TW0005302004,1991/01/17
5309,系統電,TPEx,電子零組件業,TW0005309009,1996/03/18
5310,天剛,TPEx,資訊服務業,TW0005310007,1996/04/09
5312,寶島科,TPEx,生技醫療業,TW0005312003,1996/05/25
5314,世紀*,TPEx,其他業,TW0005314009,1996/09/16
5315,光聯,TPEx,光電業,TW0005315006,1996/11/02
5321,美而快,TPEx,數位雲端,TW0005321004,1996/12/30
5324,士開,TPEx,建材營造業,TW0005324008,1997/01/30
5328,華容,TPEx,電子零組件業,TW0005328009,1997/08/28
5340,建榮,TPEx,電子零組件業,TW0005340004,1998/01/20
5344,立衛,TPEx,半導體業,TW0005344006,1998/03/23
5345,馥鴻,TPEx,其他業,TW0005345003,1998/03/23
5347,世界,TPEx,半導體業,TW0005347009,1998/03/25
5348,正能量智能,TPEx,運動休閒,TW0005348007,2025/06/02
5351,鈺創,TPEx,半導體業,TW0005351001,1998/05/15
5353,台林,TPEx,通信網路業,TW0005353007,1998/05/18
5355,佳總,TPEx,電子零組件業,TW0005355002,1998/06/23
5356,協益,TPEx,電腦及週邊設備業,TW0005356000,1998/07/20
5364,力麗店,TPEx,觀光餐旅,TW0005364004,2013/08/26
5371,中光電,TPEx,光電業,TW0005371009,1999/01/20
5381,合正,TPEx,電子零組件業,TW0005381008,1999/03/19
5386,青雲,TPEx,電腦及週邊設備業,TW0005386007,1999/05/13
5392,能率,TPEx,光電業,TW0005392005,1999/06/14
5398,慕康生醫,TPEx,其他業,TW0005398002,1999/10/11
5403,中菲,TPEx,資訊服務業,TW0005403000,1999/10/15
5410,國眾,TPEx,資訊服務業,TW0005410005,1999/11/26
5425,台半,TPEx,半導體業,TW0005425003,2000/02/21
5426,振發,TPEx,電腦及週邊設備業,TW0005426001,2000/02/09
5432,新門,TPEx,綠能環保,TW0005432009,2000/03/21
5438,東友,TPEx,電腦及週邊設備業,TW0005438006,2000/06/17
5439,高技,TPEx,電子零組件業,TW0005439004,2000/06/26
5443,均豪,TPEx,半導體業,TW0005443006,1998/02/09
5450,南良,TPEx,其他業,TW0005450001,2020/06/01
5452,佶優,TPEx,其他電子業,TW0005452007,2000/10/02
5455,昇益,TPEx,建材營造業,TW0005455000,2000/10/19
5457,宣德,TPEx,電子零組件業,TW0005457006,2000/09/29
5460,同協,TPEx,電子零組件業,TW0005460000,2000/09/28
5464,霖宏,TPEx,電子零組件業,TW0005464002,2000/11/08
5465,富驊,TPEx,電腦及週邊設備業,TW0005465009,2000/11/08
5468,凱鈺,TPEx,半導體業,TW0005468003,2001/01/17
5474,聰泰,TPEx,電腦及週邊設備業,TW0005474001,2001/03/20
5475,德宏,TPEx,電子零組件業,TW0005475008,2001/01/16
5478,智冠,TPEx,文化創意業,TW0005478002,2001/03/29
5481,新華,TPEx,其他業,TW0005481006,2020/06/01
5483,中美晶,TPEx,半導體業,TW0005483002,2001/03/02
5487,通泰,TPEx,半導體業,TW0005487003,2001/02/20
5488,松普,TPEx,電子零組件業,TW0005488001,2001/03/12
5489,彩富,TPEx,其他電子業,TW0005489009,2001/03/12
5490,同亨,TPEx,電腦及週邊設備業,TW0005490007,2001/05/14
5493,三聯,TPEx,其他電子業,TW0005493001,2001/05/03
5498,凱崴,TPEx,電子零組件業,TW0005498000,2001/03/29
5508,永信建,TPEx,建材營造業,TW0005508006,1998/05/13
5511,德昌,TPEx,建材營造業,TW0005511000,1998/12/09
5512,力麒,TPEx,建材營造業,TW0005512008,1998/12/04
5514,三豐,TPEx,建材營造業,TW0005514004,1998/12/29
5516,雙喜,TPEx,建材營造業,TW0005516009,1999/03/23
5520,力泰,TPEx,建材營造業,TW0005520001,1999/10/27
5523,豐謙,TPEx,建材營造業,TW0005523005,1999/12/27
5529,鉅陞,TPEx,建材營造業,TW0005529002,1996/01/12
5530,龍巖,TPEx,其他業,TW0005530000,2000/10/04
5536,聖暉*,TPEx,其他電子業,TW0005536007,2010/11/10
5543,桓鼎-KY,TPEx,建材營造業,KYG1676E1035,2016/05/09
5547,久舜,TPEx,建材營造業,TW0005547004,2026/02/03
5548,安倉,TPEx,建材營造業,TW0005548002,2024/03/18
5601,台聯櫃,TPEx,航運業,TW0005601009,1994/11/24
5603,陸海,TPEx,航運業,TW0005603005,1997/01/25
5604,中連,TPEx,其他業,TW0005604003,1997/05/22
5609,中菲行,TPEx,航運業,TW0005609002,2001/10/15
5701,劍湖山,TPEx,觀光餐旅,TW0005701007,1998/03/12
5703,亞都,TPEx,觀光餐旅,TW0005703003,1999/06/15
5704,老爺知,TPEx,觀光餐旅,TW0005704001,1999/12/21
5864,致和證,TPEx,金融保險業,TW0005864003,2018/04/02
5878,台名,TPEx,金融保險業,TW0005878003,2014/10/28
5902,德記,TPEx,居家生活,TW0005902001,1998/02/07
5903,全家,TPEx,居家生活,TW0005903009,2002/02/25
5904,寶雅,TPEx,居家生活,TW0005904007,2002/09/06
5905,南仁湖,TPEx,觀光餐旅,TW0005905004,2003/06/17
6015,宏遠證,TPEx,金融保險業,TW0006015001,1996/07/25
6016,康和證,TPEx,金融保險業,TW0006016009,1996/12/04
6020,大展證,TPEx,金融保險業,TW0006020001,2003/01/23
6021,美好證,TPEx,金融保險業,TW0006021009,2003/04/21
6023,元大期,TPEx,金融保險業,TW0006023005,2007/11/28
6026,福邦證,TPEx,金融保險業,TW0006026008,2016/01/27
